station,valid,tmpc
DTW,2/26/2018 10:53,6.11
DTW,2/26/2018 11:53,8.28
DTW,2/26/2018 12:53,9.39
DTW,2/26/2018 13:53,9.39
DTW,2/26/2018 14:53,10.61
DTW,2/26/2018 15:53,11.11
DTW,2/26/2018 16:53,10.61
DTW,2/26/2018 17:53,10
DTW,2/26/2018 18:53,8.28
DTW,2/26/2018 19:53,6.11
DTW,2/26/2018 20:53,5
DTW,2/26/2018 21:53,3.28
DTW,2/26/2018 22:53,2.22
DTW,2/26/2018 23:53,1.72
DTW,2/27/2018 0:53,1.11
DTW,2/27/2018 1:53,1.72
DTW,2/27/2018 2:53,1.11
DTW,2/27/2018 3:53,1.11
DTW,2/27/2018 4:53,0
DTW,2/27/2018 5:53,0.61
DTW,2/27/2018 6:53,0
DTW,2/27/2018 7:53,1.72
DTW,2/27/2018 8:53,5
DTW,2/27/2018 9:53,8.28
DTW,2/27/2018 10:53,11.11
DTW,2/27/2018 11:53,12.78
DTW,2/27/2018 12:53,13.89
DTW,2/27/2018 13:53,15
DTW,2/27/2018 14:53,15
DTW,2/27/2018 15:53,15.61
DTW,2/27/2018 16:53,14.39
DTW,2/27/2018 17:53,12.78
DTW,2/27/2018 18:53,10.61
DTW,2/27/2018 19:53,9.39
DTW,2/27/2018 20:53,9.39
DTW,2/27/2018 21:53,7.78
DTW,2/27/2018 22:53,6.11
DTW,2/27/2018 23:53,5.61
DTW,2/28/2018 0:53,6.11
DTW,2/28/2018 1:53,7.22
DTW,2/28/2018 2:53,6.72
DTW,2/28/2018 3:53,5
DTW,2/28/2018 4:53,4.39
DTW,2/28/2018 5:53,5
DTW,2/28/2018 6:53,5.61
DTW,2/28/2018 7:53,7.78
DTW,2/28/2018 8:53,9.39
DTW,2/28/2018 9:53,10.61
DTW,2/28/2018 10:53,11.72
DTW,2/28/2018 11:53,13.28
DTW,2/28/2018 12:53,15.61
DTW,2/28/2018 13:53,16.11
DTW,2/28/2018 14:53,15.61
DTW,2/28/2018 15:53,15.61
DTW,2/28/2018 16:53,14.39
DTW,2/28/2018 17:53,14.39
DTW,2/28/2018 18:53,13.89
DTW,2/28/2018 19:53,13.28
DTW,2/28/2018 20:53,7.78
DTW,2/28/2018 21:53,6.72
DTW,2/28/2018 22:53,6.11
DTW,2/28/2018 23:53,4.39
DTW,3/1/2018 0:53,4.39
DTW,3/1/2018 1:53,3.89
DTW,3/1/2018 2:53,3.28
DTW,3/1/2018 3:53,3.89
DTW,3/1/2018 4:53,3.89
DTW,3/1/2018 5:53,3.28
DTW,3/1/2018 6:53,2.78
DTW,3/1/2018 7:53,2.78
DTW,3/1/2018 8:53,2.78
DTW,3/1/2018 9:53,2.78
DTW,3/1/2018 10:53,2.78
DTW,3/1/2018 11:53,2.22
DTW,3/1/2018 12:53,1.11
DTW,3/1/2018 13:53,1.11
DTW,3/1/2018 14:53,1.11
DTW,3/1/2018 15:53,1.11
DTW,3/1/2018 16:53,1.11
DTW,3/1/2018 17:53,1.11
DTW,3/1/2018 18:53,1.11
DTW,3/1/2018 19:53,1.11
DTW,3/1/2018 20:53,1.11
DTW,3/1/2018 21:53,0.61
DTW,3/1/2018 22:53,0.61
DTW,3/1/2018 23:53,0.61
DTW,3/2/2018 0:53,0
DTW,3/2/2018 1:53,0
DTW,3/2/2018 2:53,0
DTW,3/2/2018 3:53,0
DTW,3/2/2018 4:53,0.61
DTW,3/2/2018 5:53,-0.61
DTW,3/2/2018 6:53,-0.61
DTW,3/2/2018 7:53,-0.61
DTW,3/2/2018 8:53,-0.61
DTW,3/2/2018 9:53,0
DTW,3/2/2018 10:53,0
DTW,3/2/2018 11:53,1.11
DTW,3/2/2018 12:53,1.72
DTW,3/2/2018 13:53,2.78
DTW,3/2/2018 14:53,3.28
DTW,3/2/2018 15:53,3.89
DTW,3/2/2018 16:53,3.89
DTW,3/2/2018 17:53,3.89
DTW,3/2/2018 18:53,3.28
DTW,3/2/2018 19:53,2.22
DTW,3/2/2018 20:53,1.72
DTW,3/2/2018 21:53,1.11
DTW,3/2/2018 22:53,0
DTW,3/2/2018 23:53,0
DTW,3/3/2018 0:53,-1.11
DTW,3/3/2018 1:53,-1.72
DTW,3/3/2018 2:53,-2.22
DTW,3/3/2018 3:53,-2.78
DTW,3/3/2018 4:53,-2.22
DTW,3/3/2018 5:53,-2.78
DTW,3/3/2018 6:53,-2.78
DTW,3/3/2018 7:53,-2.22
DTW,3/3/2018 8:53,-1.11
DTW,3/3/2018 9:53,0
DTW,3/3/2018 10:53,1.11
DTW,3/3/2018 11:53,2.22
DTW,3/3/2018 12:53,3.28
DTW,3/3/2018 13:53,4.39
DTW,3/3/2018 14:53,5
DTW,3/3/2018 15:53,5.61
DTW,3/3/2018 16:53,5.61
DTW,3/3/2018 17:53,4.39
DTW,3/3/2018 18:53,2.78
DTW,3/3/2018 19:53,1.72
DTW,3/3/2018 20:53,1.11
DTW,3/3/2018 21:53,0
DTW,3/3/2018 22:53,-0.61
DTW,3/3/2018 23:53,-1.11
DTW,3/4/2018 0:53,-1.72
DTW,3/4/2018 1:53,-2.22
DTW,3/4/2018 2:53,-2.78
DTW,3/4/2018 3:53,-3.28
DTW,3/4/2018 4:53,-3.89
DTW,3/4/2018 5:53,-3.89
DTW,3/4/2018 6:53,-3.89
DTW,3/4/2018 7:53,-2.22
DTW,3/4/2018 8:53,-0.61
DTW,3/4/2018 9:53,1.11
DTW,3/4/2018 10:53,2.22
DTW,3/4/2018 11:53,3.28
DTW,3/4/2018 12:53,3.89
DTW,3/4/2018 13:53,4.39
DTW,3/4/2018 14:53,5.61
DTW,3/4/2018 15:53,5
DTW,3/4/2018 16:53,4.39
DTW,3/4/2018 17:53,3.89
DTW,3/4/2018 18:53,2.78
DTW,3/4/2018 19:53,1.72
DTW,3/4/2018 20:53,1.11
DTW,3/4/2018 21:53,1.11
DTW,3/4/2018 22:53,0
DTW,3/4/2018 23:53,-0.61
DTW,3/5/2018 0:53,-1.11
DTW,3/5/2018 1:53,-1.72
DTW,3/5/2018 2:53,-2.22
DTW,3/5/2018 3:53,-2.78
DTW,3/5/2018 4:53,-3.28
DTW,3/5/2018 5:53,-3.28
DTW,3/5/2018 6:53,-3.89
DTW,3/5/2018 7:53,-2.78
DTW,3/5/2018 8:53,-1.72
DTW,3/5/2018 9:53,0
DTW,3/5/2018 10:53,0.61
DTW,3/5/2018 11:53,1.72
DTW,3/5/2018 12:53,2.22
DTW,3/5/2018 13:53,2.78
DTW,3/5/2018 14:53,2.22
DTW,3/5/2018 15:53,2.22
DTW,3/5/2018 16:53,2.22
DTW,3/5/2018 17:53,1.72
DTW,3/5/2018 18:53,1.72
DTW,3/5/2018 19:53,0.61
DTW,3/5/2018 20:53,0
DTW,3/5/2018 21:53,0
DTW,3/5/2018 22:53,0
DTW,3/5/2018 23:53,0
DTW,3/6/2018 0:53,0.61
DTW,3/6/2018 1:53,0
DTW,3/6/2018 2:53,0
DTW,3/6/2018 3:53,0.61
DTW,3/6/2018 4:53,0.61
DTW,3/6/2018 5:53,0.61
DTW,3/6/2018 6:53,0.61
DTW,3/6/2018 7:53,-0.61
DTW,3/6/2018 8:53,0
DTW,3/6/2018 9:53,0
DTW,3/6/2018 10:53,0.61
DTW,3/6/2018 11:53,1.72
DTW,3/6/2018 12:53,3.28
DTW,3/6/2018 13:53,5
DTW,3/6/2018 14:53,6.72
DTW,3/6/2018 15:53,6.72
DTW,3/6/2018 16:53,5.61
DTW,3/6/2018 17:53,3.28
DTW,3/6/2018 18:53,1.72
DTW,3/6/2018 19:53,1.11
DTW,3/6/2018 20:53,0.61
DTW,3/6/2018 21:53,0.61
DTW,3/6/2018 22:53,0.61
DTW,3/6/2018 23:53,0.61
DTW,3/7/2018 0:53,0.61
DTW,3/7/2018 1:53,1.11
DTW,3/7/2018 2:53,1.11
DTW,3/7/2018 3:53,1.11
DTW,3/7/2018 4:53,1.11
DTW,3/7/2018 5:53,1.72
DTW,3/7/2018 6:53,1.11
DTW,3/7/2018 7:53,1.11
DTW,3/7/2018 8:53,1.72
DTW,3/7/2018 9:53,1.72
DTW,3/7/2018 11:53,0.61
DTW,3/7/2018 12:53,0
DTW,3/7/2018 13:53,0
DTW,3/7/2018 14:53,0
DTW,3/7/2018 15:53,0
DTW,3/7/2018 16:53,0.61
DTW,3/7/2018 17:53,0
DTW,3/7/2018 18:53,-1.11
DTW,3/7/2018 19:53,-1.11
DTW,3/7/2018 20:53,-1.72
DTW,3/7/2018 21:53,-2.22
DTW,3/7/2018 22:53,-2.78
DTW,3/7/2018 23:53,-3.28
DTW,3/8/2018 0:53,-3.28
DTW,3/8/2018 1:53,-3.89
DTW,3/8/2018 2:53,-4.39
DTW,3/8/2018 3:53,-5
DTW,3/8/2018 4:53,-5
DTW,3/8/2018 5:53,-4.39
DTW,3/8/2018 6:53,-4.39
DTW,3/8/2018 7:53,-3.89
DTW,3/8/2018 8:53,-3.28
DTW,3/8/2018 9:53,-2.22
DTW,3/8/2018 10:53,-1.72
DTW,3/8/2018 11:53,0
DTW,3/8/2018 12:53,0
DTW,3/8/2018 13:53,0
DTW,3/8/2018 14:53,0.61
DTW,3/8/2018 15:53,0.61
DTW,3/8/2018 16:53,0.61
DTW,3/8/2018 17:53,0
DTW,3/8/2018 18:53,-0.61
DTW,3/8/2018 19:53,-0.61
DTW,3/8/2018 20:53,-0.61
DTW,3/8/2018 21:53,-1.11
DTW,3/8/2018 22:53,-1.11
DTW,3/8/2018 23:53,-1.72
DTW,3/9/2018 0:53,-1.72
DTW,3/9/2018 1:53,-1.72
DTW,3/9/2018 2:53,-2.22
DTW,3/9/2018 3:53,-2.78
DTW,3/9/2018 4:53,-2.78
DTW,3/9/2018 5:53,-2.22
DTW,3/9/2018 6:53,-2.22
DTW,3/9/2018 7:53,-1.72
DTW,3/9/2018 8:53,-1.11
DTW,3/9/2018 9:53,0
DTW,3/9/2018 10:53,0.61
DTW,3/9/2018 11:53,1.11
DTW,3/9/2018 12:53,0.61
DTW,3/9/2018 13:53,1.72
DTW,3/9/2018 14:53,1.11
DTW,3/9/2018 15:53,0
DTW,3/9/2018 16:53,1.11
DTW,3/9/2018 17:53,0.61
DTW,3/9/2018 18:53,-0.61
DTW,3/9/2018 19:53,-1.11
DTW,3/9/2018 20:53,-1.72
DTW,3/9/2018 21:53,-1.72
DTW,3/9/2018 22:53,-1.72
DTW,3/9/2018 23:53,-1.72
DTW,3/10/2018 0:53,-2.78
DTW,3/10/2018 1:53,-3.28
DTW,3/10/2018 2:53,-3.89
DTW,3/10/2018 3:53,-4.39
DTW,3/10/2018 4:53,-4.39
DTW,3/10/2018 5:53,-5
DTW,3/10/2018 6:53,-5
DTW,3/10/2018 7:53,-3.28
DTW,3/10/2018 8:53,-0.61
DTW,3/10/2018 9:53,1.72
DTW,3/10/2018 10:53,1.11
DTW,3/10/2018 11:53,1.72
DTW,3/10/2018 12:53,3.28
DTW,3/10/2018 13:53,2.78
DTW,3/10/2018 14:53,3.89
DTW,3/10/2018 15:53,3.28
DTW,3/10/2018 16:53,2.78
DTW,3/10/2018 17:53,1.11
DTW,3/10/2018 18:53,0
DTW,3/10/2018 19:53,0
DTW,3/10/2018 20:53,0
DTW,3/10/2018 21:53,0
DTW,3/10/2018 23:53,-1.11
DTW,3/11/2018 0:53,-2.22
DTW,3/11/2018 1:53,-2.78
DTW,3/11/2018 3:53,-4.39
DTW,3/11/2018 4:53,-4.39
DTW,3/11/2018 5:53,-4.39
DTW,3/11/2018 6:53,-4.39
DTW,3/11/2018 7:53,-5
DTW,3/11/2018 8:53,-2.22
DTW,3/11/2018 9:53,0
DTW,3/11/2018 10:53,1.72
DTW,3/11/2018 11:53,2.22
DTW,3/11/2018 12:53,2.78
DTW,3/11/2018 13:53,4.39
DTW,3/11/2018 14:53,4.39
DTW,3/11/2018 15:53,5
DTW,3/11/2018 16:53,5.61
DTW,3/11/2018 17:53,3.28
DTW,3/11/2018 18:53,2.22
DTW,3/11/2018 19:53,0.61
DTW,3/11/2018 20:53,-0.61
DTW,3/11/2018 21:53,-1.11
DTW,3/11/2018 22:53,-0.61
DTW,3/11/2018 23:53,-1.72
DTW,3/12/2018 0:53,-3.28
DTW,3/12/2018 1:53,-3.28
DTW,3/12/2018 2:53,-3.89
DTW,3/12/2018 3:53,-3.28
DTW,3/12/2018 4:53,-3.89
DTW,3/12/2018 5:53,-5
DTW,3/12/2018 6:53,-5
DTW,3/12/2018 7:53,-3.89
DTW,3/12/2018 8:53,-2.78
DTW,3/12/2018 9:53,-2.22
DTW,3/12/2018 10:53,0
DTW,3/12/2018 11:53,0.61
DTW,3/12/2018 12:53,0.61
DTW,3/12/2018 13:53,0.61
DTW,3/12/2018 14:53,1.11
DTW,3/12/2018 15:53,2.22
DTW,3/12/2018 16:53,1.72
DTW,3/12/2018 17:53,1.72
DTW,3/12/2018 18:53,1.72
DTW,3/12/2018 19:53,1.11
DTW,3/12/2018 20:53,0.61
DTW,3/12/2018 21:53,-0.61
DTW,3/12/2018 22:53,-1.11
DTW,3/12/2018 23:53,-1.11
DTW,3/13/2018 0:53,-0.61
DTW,3/13/2018 1:53,-1.72
DTW,3/13/2018 2:53,-1.11
DTW,3/13/2018 3:53,-1.72
DTW,3/13/2018 4:53,-2.78
DTW,3/13/2018 5:53,-2.78
DTW,3/13/2018 6:53,-2.22
DTW,3/13/2018 7:53,-2.22
DTW,3/13/2018 8:53,-1.72
DTW,3/13/2018 9:53,-0.61
DTW,3/13/2018 10:53,0
DTW,3/13/2018 11:53,-0.61
DTW,3/13/2018 12:53,1.11
DTW,3/13/2018 13:53,1.11
DTW,3/13/2018 14:53,1.11
DTW,3/13/2018 15:53,2.78
DTW,3/13/2018 16:53,0.61
DTW,3/13/2018 17:53,0
DTW,3/13/2018 18:53,0
DTW,3/13/2018 19:53,-0.61
DTW,3/13/2018 20:53,-1.72
DTW,3/13/2018 21:53,-2.22
DTW,3/13/2018 22:53,-2.78
DTW,3/13/2018 23:53,-2.78
DTW,3/14/2018 0:53,-2.78
DTW,3/14/2018 1:53,-3.28
DTW,3/14/2018 2:53,-3.89
DTW,3/14/2018 3:53,-4.39
DTW,3/14/2018 4:53,-5
DTW,3/14/2018 5:53,-5
DTW,3/14/2018 6:53,-5
DTW,3/14/2018 7:53,-5
DTW,3/14/2018 8:53,-3.89
DTW,3/14/2018 9:53,-3.28
DTW,3/14/2018 10:53,-1.11
DTW,3/14/2018 11:53,-1.11
DTW,3/14/2018 12:53,0
DTW,3/14/2018 13:53,1.72
DTW,3/14/2018 14:53,3.28
DTW,3/14/2018 15:53,3.89
DTW,3/14/2018 16:53,3.28
DTW,3/14/2018 17:53,5
DTW,3/14/2018 18:53,3.89
DTW,3/14/2018 19:53,3.28
DTW,3/14/2018 20:53,2.22
DTW,3/14/2018 21:53,1.72
DTW,3/14/2018 22:53,1.72
DTW,3/14/2018 23:53,1.11
DTW,3/15/2018 0:53,1.11
DTW,3/15/2018 1:53,2.22
DTW,3/15/2018 2:53,1.11
DTW,3/15/2018 3:53,0.61
DTW,3/15/2018 4:53,-0.61
DTW,3/15/2018 5:53,-0.61
DTW,3/15/2018 6:53,-0.61
DTW,3/15/2018 7:53,-0.61
DTW,3/15/2018 8:53,0
DTW,3/15/2018 9:53,1.11
DTW,3/15/2018 10:53,1.72
DTW,3/15/2018 11:53,1.72
DTW,3/15/2018 12:53,2.22
DTW,3/15/2018 13:53,2.22
DTW,3/15/2018 14:53,2.22
DTW,3/15/2018 15:53,2.22
DTW,3/15/2018 16:53,2.78
DTW,3/15/2018 17:53,3.28
DTW,3/15/2018 18:53,2.78
DTW,3/15/2018 19:53,1.11
DTW,3/15/2018 20:53,-0.61
DTW,3/15/2018 21:53,-1.11
DTW,3/15/2018 22:53,-2.22
DTW,3/15/2018 23:53,-3.28
DTW,3/16/2018 0:53,-3.89
DTW,3/16/2018 1:53,-5
DTW,3/16/2018 2:53,-5
DTW,3/16/2018 3:53,-5
DTW,3/16/2018 4:53,-5
DTW,3/16/2018 5:53,-6.11
DTW,3/16/2018 6:53,-6.11
DTW,3/16/2018 7:53,-5.61
DTW,3/16/2018 8:53,-4.39
DTW,3/16/2018 9:53,-2.78
DTW,3/16/2018 10:53,-1.72
DTW,3/16/2018 11:53,-0.61
DTW,3/16/2018 12:53,0.61
DTW,3/16/2018 13:53,1.72
DTW,3/16/2018 14:53,1.72
DTW,3/16/2018 15:53,3.89
DTW,3/16/2018 16:53,3.28
DTW,3/16/2018 17:53,3.89
DTW,3/16/2018 18:53,2.78
DTW,3/16/2018 19:53,1.11
DTW,3/16/2018 20:53,1.72
DTW,3/16/2018 21:53,1.11
DTW,3/16/2018 22:53,-0.61
DTW,3/16/2018 23:53,-1.72
DTW,3/17/2018 0:53,-2.22
DTW,3/17/2018 1:53,-3.28
DTW,3/17/2018 2:53,-2.78
DTW,3/17/2018 3:53,-2.78
DTW,3/17/2018 4:53,-3.89
DTW,3/17/2018 5:53,-3.28
DTW,3/17/2018 6:53,-3.28
DTW,3/17/2018 7:53,-2.78
DTW,3/17/2018 8:53,-0.61
DTW,3/17/2018 9:53,2.22
DTW,3/17/2018 10:53,3.89
DTW,3/17/2018 11:53,5.61
DTW,3/17/2018 12:53,7.22
DTW,3/17/2018 13:53,7.22
DTW,3/17/2018 14:53,8.28
DTW,3/17/2018 15:53,9.39
DTW,3/17/2018 16:53,9.39
DTW,3/17/2018 17:53,10
DTW,3/17/2018 18:53,7.22
DTW,3/17/2018 19:53,4.39
DTW,3/17/2018 20:53,2.22
DTW,3/17/2018 21:53,1.72
DTW,3/17/2018 22:53,1.11
DTW,3/17/2018 23:53,0.61
DTW,3/18/2018 0:53,-1.11
DTW,3/18/2018 1:53,-0.61
DTW,3/18/2018 2:53,-1.11
DTW,3/18/2018 3:53,-2.22
DTW,3/18/2018 4:53,-3.28
DTW,3/18/2018 5:53,-3.89
DTW,3/18/2018 6:53,-4.39
DTW,3/18/2018 7:53,-3.28
DTW,3/18/2018 8:53,0
DTW,3/18/2018 9:53,3.89
DTW,3/18/2018 10:53,7.78
