heatingload,fanratio
0.58521682,0.15947744
0.66215473,0.16428308
0.80503953,0.16623688
0.97300339,0.17188019
1.2949778,0.1785164
1.6698194,0.1578256
1.9637345,0.13990052
2.2050169,0.12737462
2.4125104,0.11755757
2.5464022,0.11191017
2.5480216,0.11174361
2.3657792,0.11875193
2.117249,0.13013808
1.6513473,0.15170823
1.212274,0.16500759
1.0371139,0.16198972
0.87190437,0.15874477
0.68901736,0.15422927
0.57088965,0.1559573
0.64543158,0.1580144
0.7831192,0.16102172
0.86018884,0.16296028
0.88519621,0.16392668
0.93412542,0.16444652
0.92666924,0.16386591
0.89187521,0.16382788
0.86531854,0.16408117
0.82372707,0.16447872
0.64749604,0.16011149
0.5984453,0.16212682
0.75608653,0.16453525
0.87675041,0.16543329
0.9678669,0.1661669
1.0293295,0.16612384
1.17418,0.17223965
1.4274061,0.17490838
1.4758332,0.17115316
1.4072323,0.17418829
1.0750006,0.16791217
0.92331851,0.16434291
0.70094556,0.15898545
0.53993082,0.15400496
0.54679674,0.15384333
0.5538916,0.15889883
0.707268,0.16319488
0.88226515,0.16659637
1.1121964,0.17757176
1.3754528,0.17891139
1.6338656,0.161194
1.8593148,0.14572306
1.9218361,0.14149716
1.8871511,0.1440527
1.9085541,0.14158262
1.8417653,0.14436422
1.6960632,0.15363243
1.4225225,0.16831681
1.1912574,0.17393608
1.023779,0.17012547
0.90215403,0.16741297
0.82729787,0.1661357
0.79437834,0.16561195
0.83052605,0.16641906
0.85343307,0.16691254
0.77692586,0.16587512
0.75181872,0.16534017
0.78874028,0.16557293
0.94700909,0.17323241
1.1814547,0.18397136
1.3359095,0.17984194
1.4892108,0.1707934
1.6106834,0.1627717
1.6995583,0.15765437
1.8999417,0.14463726
2.2031882,0.12747453
2.4134519,0.11752167
2.5990508,0.10990791
2.6940761,0.10584366
2.3104713,0.11916747
1.7154334,0.14520879
1.0297754,0.16601397
0.77742052,0.16120802
0.5674023,0.15636966
0.59450531,0.16012649
0.83200938,0.16800714
0.97388321,0.16792162
1.0814886,0.17026155
1.3525143,0.17620581
1.739126,0.15243773
2.0955379,0.13161556
2.1842036,0.12604897
1.8592603,0.14098218
1.3201563,0.16430724
1.0065844,0.16261916
0.79260641,0.1574178
0.54003483,0.15251668
0.52047032,0.15776534
0.66392356,0.16099906
0.78678238,0.16427259
0.86741704,0.16529508
0.89559001,0.16530555
0.88483483,0.16518871
0.86935157,0.1645097
0.86087096,0.16357802
0.76679784,0.16164762
0.57954329,0.15775128
0.56455928,0.16275655
0.75062543,0.16534564
0.91224325,0.16695209
1.0936797,0.17270842
1.2225751,0.17733686
1.4330783,0.16974843
1.7046922,0.15366663
1.6803712,0.1543664
1.589578,0.15937681
1.4227123,0.16687225
1.0917011,0.16806014
0.75929475,0.16113581
0.51091909,0.15522261
0.53022534,0.16276164
0.70286238,0.16582496
0.96470177,0.17622049
1.2348573,0.17814577
1.5299716,0.16336714
1.8622192,0.14352106
2.3443923,0.11945513
2.7307079,0.10458729
3.0283706,0.095174968
3.2393744,0.089379117
3.3325372,0.086930275
2.7830462,0.10128412
1.9297804,0.13207595
1.3101596,0.1619359
0.8933199,0.16593669
0.70219493,0.16274761
0.59018439,0.16010585
0.53599638,0.16210537
0.71049088,0.16538933
0.91933465,0.16964881
1.1521068,0.17950805
1.2900984,0.17832384
1.3917713,0.17515397
1.5072693,0.16768181
1.6780031,0.1563057
1.8079644,0.14819451
1.9320374,0.13931604
1.7314173,0.14923814
1.2722374,0.16793233
0.86905903,0.16381817
0.58070564,0.15771827
0.64487684,0.16072151
0.76173335,0.1623628
0.86148715,0.16429009
0.93930721,0.16526273
0.98830628,0.165356
0.98302627,0.16467816
0.9039163,0.16340922
0.82582581,0.1616319
0.83947039,0.16209579
0.89414382,0.16316314
0.76926053,0.1591702
0.51636785,0.15605527
0.57110137,0.15592031
0.61960995,0.15530229
0.64161646,0.1550245
0.60588962,0.15467231
0.56872827,0.15483981
0.55747288,0.15512395
0.55729061,0.15514894
0.53161204,0.1569005
0.62648296,0.15872984
0.70258957,0.15956584
0.73366439,0.16027009
0.71843964,0.16049905
0.6845029,0.15911601
0.63559777,0.15671721
0.54590422,0.15600416
0.64739096,0.15790619
0.70457375,0.15914586
0.75139737,0.15972416
0.81902081,0.16064803
0.84134924,0.16109119
0.79090053,0.1607656
0.75308222,0.16056362
0.75420392,0.16062814
0.76410419,0.16122568
0.73258573,0.16137765
0.68745375,0.1605906
0.64465892,0.15933412
0.5540002,0.15754722
0.51458639,0.15690134
0.51525491,0.15625401
0.51526266,0.15692933
0.58166641,0.15903965
0.64147067,0.16045971
0.75752157,0.16220956
0.8509475,0.16351749
0.90307665,0.16403614
0.96780884,0.16423222
0.96767312,0.16367316
0.97060996,0.16331348
0.98094827,0.16333699
0.96601433,0.16326675
0.90475541,0.16300336
0.85734177,0.16224852
0.83789974,0.1617724
0.75668347,0.16087286
0.65350091,0.15927123
0.55679935,0.15750316
0.54952294,0.15739654
0.67121905,0.16011108
0.77618086,0.1617934
0.84438229,0.16313112
0.91919482,0.16475146
0.94667327,0.16411839
0.96156776,0.16493319
0.98100811,0.16663198
0.9163183,0.16466765
0.85240883,0.16117485
0.70918787,0.15741418
0.534958,0.15297079
0.54885662,0.15756057
0.6354934,0.15908577
0.73541278,0.16085519
0.82635665,0.16202562
0.88762534,0.16219831
0.92900085,0.16177543
0.91651756,0.16128716
0.87945199,0.16160949
0.8298322,0.16124652
0.78016454,0.15955096
0.68368685,0.15691727
0.54733074,0.15367483
0.55622065,0.15809388
0.67696488,0.16054448
0.78320301,0.16298497
0.88798004,0.16474205
0.97862798,0.16589317
1.0554098,0.16955884
1.1380124,0.17973427
0.90553719,0.16556913
0.71951419,0.15980396
0.52151614,0.15441804
0.5160296,0.15954106
0.63668698,0.16101553
0.72152334,0.16153185
0.80090141,0.16251132
0.89728981,0.16439788
0.95412236,0.16575429
0.96175754,0.16659778
0.81429285,0.16156532
0.61791432,0.15417238
0.52579147,0.15109289
0.60821527,0.15964578
0.68704242,0.16054526
0.74979281,0.16197814
0.8237201,0.16356623
0.83134764,0.16335501
0.80314338,0.16386442
0.70293307,0.16238259
0.56171262,0.15784535
0.53241599,0.15490709
0.60864079,0.15751226
0.68745995,0.16015662
0.70641041,0.1618854
0.66660041,0.16134974
0.59281939,0.15921731
0.59861356,0.16176209
0.76213008,0.16469827
0.85754222,0.16528834
0.90962446,0.16504666
0.95455694,0.16514143
0.99744958,0.16630529
0.97459453,0.16584377
0.89672118,0.16416343
0.7345385,0.15974078
0.54765189,0.15569991
0.5824185,0.15764412
0.5412221,0.15712228
0.60869181,0.16185458
0.74521804,0.16297539
0.83847421,0.16348465
0.90151507,0.16399084
0.92750204,0.16352125
0.90756238,0.16192698
0.82329023,0.16069004
0.73483968,0.15963098
0.63842839,0.15746123
0.57134557,0.15550183
0.52152246,0.16037118
0.70313233,0.16396418
0.89102244,0.17005314
1.0936747,0.184182
1.2689261,0.17984326
1.5575812,0.16271202
1.7048761,0.15254115
1.5587064,0.15976383
1.062129,0.16569366
0.84929848,0.15981495
0.59602916,0.15387721
0.52725965,0.1576982
0.62725449,0.1596256
0.72157186,0.16178273
0.78160906,0.16279097
0.7928493,0.1638218
0.72552967,0.16249277
0.60373962,0.1587818
0.60968482,0.16032407
0.70391893,0.16189006
0.81289268,0.16443956
0.88769794,0.16575263
0.86885715,0.16555068
0.77298862,0.16347903
0.64173388,0.15818779
0.63165998,0.16066702
0.7471056,0.16300426
0.84544182,0.16434267
0.91224271,0.16541545
0.89044523,0.16507865
0.75195777,0.16129859
0.5445174,0.1544773
0.5341469,0.15702173
0.57425129,0.15737925
0.50998861,0.15593256
0.54192305,0.15491007
0.55644697,0.15414658
0.56112093,0.1541405
0.5052281,0.15343489
0.59205377,0.16249542
0.72093213,0.16411462
0.83270663,0.16569467
0.93263888,0.16674915
1.0080503,0.16988607
0.89451963,0.1662405
0.72119194,0.16237688
0.55320686,0.15625863
0.51400548,0.15510437
0.53023112,0.15504028
0.53635031,0.16057692
0.53776461,0.15979549
0.5346936,0.15835764
0.52924383,0.15719475
0.53254491,0.15727417
0.50377703,0.15672098
0.56486589,0.15812427
0.61711854,0.15912099
0.61935622,0.15947443
0.59625906,0.15810615
0.52068883,0.15771896
0.61386454,0.15917639
0.69535244,0.16062911
0.75583535,0.16126135
0.80198622,0.16143432
0.8363921,0.16264467
0.81946456,0.16278227
0.80051029,0.16230758
0.6536063,0.15868697
0.53207278,0.1542681
0.55530602,0.15482697
0.54303318,0.15527347
0.52462685,0.15487103
0.50022668,0.15558352
0.56432885,0.15742524
0.61559194,0.1592433
0.6235351,0.15965131
0.62302643,0.15899421
0.57391155,0.1569822
0.55436128,0.15562941
0.62014461,0.15773724
0.67718649,0.15774302
0.65257913,0.1566399
0.60605174,0.15685265
0.62717021,0.15866083
0.65794802,0.15910468
0.53692025,0.15639609
0.64223319,0.16164763
0.79163885,0.16436966
0.9210192,0.16616416
0.99262273,0.16670822
1.1324006,0.17371826
1.3142574,0.17602557
1.4097447,0.16975211
1.4667121,0.16476935
1.5468251,0.15923734
1.312454,0.16476227
0.91823131,0.16316727
0.72842282,0.15752095
0.61476535,0.16144906
0.70002252,0.16114813
0.78055406,0.16263793
0.87275958,0.1645124
0.900415,0.16453846
0.83535498,0.1614496
0.77906579,0.15970387
0.7177397,0.15871821
0.5352149,0.15409201
0.50785553,0.15729295
0.59875447,0.15883403
0.67998028,0.16035566
0.71867269,0.15977381
0.73669428,0.15902144
0.71737546,0.15833147
0.66187721,0.15755761
0.61048096,0.15593506
0.54341251,0.15725075
0.58097267,0.15835236
0.60656136,0.15980564
0.64080179,0.16100383
0.53457403,0.15708442
0.60557479,0.16199404
0.767694,0.16526045
0.83957797,0.16573526
0.85078084,0.16583186
0.88941193,0.16637082
0.84040177,0.16553664
0.66535592,0.16152236
0.51342899,0.15615731
0.59050715,0.15915973
0.58522683,0.16037335
0.71388739,0.1634236
0.83696896,0.16860259
1.0211924,0.18155573
1.1865163,0.18185472
1.393062,0.17259955
1.6715754,0.15390387
1.8971767,0.14088146
2.0797586,0.13119265
2.2032969,0.12502857
2.2235317,0.12394354
2.1504273,0.12773436
2.0905099,0.12957796
2.0972879,0.12891206
1.8483592,0.1400979
1.3673352,0.1630688
0.8715598,0.16476466
0.64203233,0.16028002
0.64810264,0.16837768
0.89551717,0.18239965
1.0759119,0.18296859
1.2348006,0.18020058
1.4517193,0.16966493
1.6889206,0.15385234
1.7560747,0.14907543
1.746364,0.14983021
1.7227873,0.151779
1.5858091,0.15906826
1.4412937,0.16750315
1.208258,0.16745135
1.0489165,0.16450684
0.92119062,0.16115333
0.82702351,0.15687171
0.7246685,0.15461926
0.62899697,0.1539938
0.61726725,0.15335038
0.57932103,0.15200394
0.62937361,0.15390103
0.74133444,0.15882929
0.80004883,0.16164307
0.82187271,0.16151087
0.84791106,0.16117878
0.83915389,0.16059871
0.78467029,0.1593551
0.76940626,0.15888923
0.78588629,0.15903357
0.81459403,0.1603204
0.86991543,0.16197482
0.90026909,0.16249126
0.92696881,0.16307297
0.93395841,0.16343588
0.92278975,0.16444005
0.92338234,0.16473165
0.84825552,0.16348693
0.7007038,0.1612094
0.56447572,0.15775946
0.51512033,0.15457253
0.51146662,0.15468587
0.53199279,0.15956636
0.64891577,0.16295789
0.79525179,0.1654983
0.91361564,0.16635212
1.0727475,0.17522003
1.2212542,0.18086448
1.3398768,0.17736734
1.5281533,0.16519432
1.6894565,0.15409118
1.7655655,0.14905275
1.7998601,0.14557481
1.8315563,0.14268424
1.5766716,0.15615477
1.0311255,0.16861114
0.64796388,0.16018985
0.56979984,0.16190222
0.75060374,0.16504849
0.88688475,0.16636632
1.1305885,0.18080913
1.2891889,0.18037964
1.369697,0.17525968
1.5395228,0.16397336
1.6637677,0.15560672
1.6303924,0.15642022
1.6109879,0.15724804
1.3878053,0.16838896
0.87927437,0.16383144
0.56141776,0.15706965
0.54956836,0.1607547
0.72274417,0.16398706
0.86362654,0.16594212
1.1115519,0.18292265
1.2718173,0.18154848
1.3847237,0.17487118
1.4331958,0.17097013
1.3953952,0.17271534
1.4099909,0.17103583
1.1600741,0.17045733
0.77783573,0.16148105
0.51182485,0.15499982
0.57651281,0.15609346
0.59951472,0.15506576
0.6066137,0.15541539
0.58848488,0.15602508
0.57955027,0.15594238
0.60753334,0.15984185
0.71145767,0.16187431
0.76783603,0.16299114
0.81596649,0.16459669
0.85432386,0.16497599
0.80146384,0.1632566
0.57221985,0.15758213
0.52145201,0.15602301
0.60568285,0.15819594
0.63994271,0.15874808
0.60168636,0.15719232
0.56165928,0.15532725
0.54428327,0.15354015
0.5150016,0.1523762
0.54778856,0.15348043
0.59778339,0.15495583
0.61890185,0.15491845
0.59629762,0.15362246
0.54581994,0.15262623
0.52923125,0.15247543
0.5358721,0.15257601
0.50899762,0.15221396
0.50786275,0.15285203
0.55856597,0.15443631
0.57765555,0.15493852
0.57326329,0.15486026
0.6370194,0.15609413
0.71445405,0.15707321
0.79640859,0.15812771
0.8606714,0.15931426
0.92757803,0.16051544
0.94674444,0.16144367
0.96602798,0.16246843
1.0142839,0.16354832
0.99094945,0.16375108
0.95984238,0.1642341
0.89998794,0.16340171
0.73955005,0.16018514
0.58856738,0.15671174
0.55261052,0.15716949
0.64465755,0.15870087
0.73558915,0.1610042
0.83017319,0.16311377
0.88955075,0.16422865
0.93985724,0.16478771
0.91249549,0.16296126
0.84368128,0.16201219
0.8379426,0.16244331
0.82102597,0.16238435
0.76336718,0.16103838
0.69907796,0.15926862
0.55106682,0.15646571
0.56793743,0.16026659
0.73199719,0.16335183
0.85569757,0.16511624
0.99313158,0.16931787
1.159372,0.18041579
1.3004968,0.17682375
1.4809284,0.16743012
1.6282653,0.15773253
1.8137773,0.14468597
1.9260143,0.13726418
1.697606,0.14957425
1.1195889,0.16681972
0.74338895,0.16154963
0.54709327,0.1585432
0.63242674,0.15916623
0.7116636,0.16011636
0.8158226,0.16290469
0.89604086,0.16410121
0.92592871,0.1637284
0.96330088,0.16441655
0.97943681,0.16426557
0.97091228,0.16438137
0.93865329,0.16465127
0.91879785,0.16400963
0.91594666,0.16312042
0.90358782,0.16274323
0.88458425,0.16157885
0.77678615,0.15791802
0.64501214,0.15360501
0.54359323,0.15150967
0.57101905,0.15724917
0.6634289,0.15850927
0.73930359,0.15991168
0.80618483,0.16114491
0.85605472,0.16167477
0.90400016,0.16243747
0.91487551,0.16284513
0.91225672,0.16388258
0.94020331,0.16524415
0.9175036,0.16396858
0.69652933,0.15954091
0.57294708,0.15927114
0.69754058,0.16135909
0.81550151,0.16379884
0.90658081,0.16533594
0.97951555,0.16644689
1.0401216,0.16698059
1.1075771,0.17000614
1.2737335,0.18031318
1.2991717,0.17912373
1.0568306,0.16679372
0.832973,0.16193911
0.55770481,0.15391304
0.51573896,0.15763865
0.59474623,0.15909122
0.70853567,0.1608801
0.80797946,0.16171892
0.86709154,0.16248675
0.90582162,0.16299964
0.92002189,0.16300133
0.93460238,0.16303098
0.93539929,0.16300181
0.92289031,0.16341825
0.95240873,0.16448326
0.9497636,0.16487284
0.88157427,0.16402058
0.87775189,0.16364954
0.90757734,0.16378193
0.90607488,0.16325063
0.8835929,0.16277964
0.89052701,0.16283742
0.89547765,0.16283272
0.84224027,0.16255809
0.79021794,0.16230385
0.77621818,0.16276051
0.7972154,0.16324
0.81305456,0.16389014
0.85906065,0.16501488
0.94537735,0.16630159
1.0727305,0.16992369
1.2836822,0.17867152
1.3527778,0.17586465
1.3752693,0.17455783
1.4283078,0.17126276
1.5147828,0.16569835
1.5867418,0.16073905
1.5478152,0.16201325
1.5135972,0.16418509
1.5308855,0.16405773
1.3846447,0.17063561
1.1322036,0.16757014
1.0846878,0.16646825
0.96570766,0.16460159
0.81820601,0.16273111
0.65583241,0.16083714
0.62878519,0.159825
0.59830791,0.15924414
0.58818203,0.1596747
0.62419629,0.16099456
0.66705304,0.16172466
0.69508207,0.16189368
0.72924012,0.16209458
0.78467745,0.16290537
0.87363505,0.16427585
0.95883775,0.16547695
1.0067312,0.16543357
1.0235744,0.16509615
1.0301883,0.16508698
1.0394943,0.16510424
1.0275829,0.16504921
1.0032926,0.16544446
1.0574493,0.16919433
1.0632453,0.16743481
0.87099123,0.16419782
0.62608802,0.15901335
0.55669492,0.15654252
0.6086368,0.15655142
0.63544786,0.15608284
0.64195687,0.15562609
0.64964789,0.15566318
0.65558159,0.15569119
0.63079172,0.15548028
0.60312968,0.15650874
0.62660861,0.15816033
0.6812759,0.15958627
0.70070004,0.16015229
0.67548776,0.15933914
0.62973154,0.15802647
0.57615632,0.15657443
0.5579614,0.15535659
0.53635347,0.15468715
0.52924138,0.15409321
0.51354772,0.15405817
0.52039742,0.15557858
0.58586162,0.15700099
0.6436938,0.1579162
0.67829984,0.15812375
0.71133375,0.15829876
0.73227489,0.15839107
0.74453521,0.15843423
0.73343194,0.15833353
0.70360655,0.15862812
0.69676703,0.15958457
0.73774618,0.16033453
0.76108444,0.16048841
0.75422454,0.15981591
0.69681621,0.15847211
0.52237523,0.15478504
0.55285722,0.15911737
0.64591897,0.16181558
0.74135613,0.16422895
0.84941894,0.16548917
0.96576822,0.1664848
1.0351571,0.16646494
1.0420177,0.16599455
1.0545557,0.16600628
1.0676501,0.16603479
1.0904123,0.16666676
1.1204954,0.16714711
1.1146281,0.1670946
1.1148452,0.1697658
1.2399141,0.18079491
1.1639255,0.18154089
0.96328062,0.166592
0.88658631,0.16391413
0.84783161,0.16203746
0.78708446,0.16081205
0.70485222,0.1599686
0.61612695,0.15933172
0.5970934,0.1592529
0.60808653,0.15990885
0.63510782,0.16048579
0.64841819,0.16116558
0.695005,0.16192393
0.77863175,0.16291197
0.90722978,0.16889578
1.143499,0.18385586
1.2770085,0.1811579
1.4181575,0.17308328
1.5382664,0.16651256
1.6414666,0.15972891
1.6338086,0.15952401
1.5521313,0.164657
1.4441642,0.17094593
1.1589968,0.16759437
1.1131182,0.16601732
1.065333,0.16454503
1.0087045,0.16290413
0.95153022,0.1614403
0.91090542,0.16094689
0.90493256,0.16096121
0.89622146,0.16092506
0.86916685,0.16020246
0.82276082,0.15903631
0.76993763,0.15841867
0.76425189,0.1589449
0.74798632,0.15920922
0.73967278,0.15916535
0.72114539,0.1590454
0.71721363,0.15905252
0.73042196,0.1591578
0.77658701,0.16007641
0.8685416,0.16259301
1.0260898,0.1696403
1.2797498,0.18373254
1.3891335,0.17750603
1.6018589,0.16226678
1.7719872,0.15043478
1.8043435,0.14694117
1.686398,0.15436395
1.5153323,0.16665509
1.2091177,0.16781563
1.1661941,0.16670434
1.0539924,0.16442119
0.95755672,0.16298018
0.93894148,0.16299573
0.92678636,0.16238101
0.89750516,0.16182442
0.90286762,0.16247247
0.88444901,0.16279189
0.86801726,0.16431002
0.91271609,0.1651459
0.97385788,0.1693937
0.95077044,0.16608736
0.99021173,0.16612674
1.0482999,0.16648141
1.0701461,0.16611242
1.0730307,0.16561399
1.0803326,0.16577354
1.0798274,0.16562596
1.075616,0.16526499
1.0565771,0.16519634
0.97259486,0.16384014
0.89724761,0.16220388
0.72583532,0.15935245
0.55831259,0.16033629
0.80702198,0.16553935
1.0575156,0.17492367
1.2974355,0.17590746
1.4733648,0.16447283
1.4960788,0.16130292
1.2185472,0.17386538
0.82026333,0.16910243
0.65018308,0.16220304
0.61357236,0.15934049
0.52370667,0.15650369
0.51989001,0.1580157
0.61375207,0.16138238
0.74714863,0.16446854
0.8253153,0.16445129
0.87837934,0.16385441
0.93145514,0.16292857
0.96472001,0.16170897
0.96876842,0.16180688
0.97640455,0.16218404
0.99537587,0.16334079
1.0323601,0.16483177
1.0640261,0.16532275
1.101154,0.16929349
1.2539573,0.18081263
1.2736977,0.17970607
1.2609924,0.17914398
1.2097393,0.17846234
1.0211388,0.16689159
0.87637281,0.1633666
0.83472407,0.16333869
0.86176175,0.16410649
0.93363839,0.16507985
0.99052429,0.16654135
1.0258443,0.16959433
1.1144128,0.17907014
1.190284,0.18011028
1.3352752,0.17498852
1.501615,0.16619824
1.7144182,0.1528891
2.0199385,0.1353526
2.2836564,0.12223451
2.4511681,0.11511431
2.6263795,0.10867914
2.8322477,0.10129733
3.1511137,0.091723233
3.3187726,0.087317772
3.3240352,0.086989999
3.1058538,0.092136614
2.4228954,0.11351477
1.7520748,0.14494298
1.4735268,0.16161886
1.2752452,0.16855738
1.0377237,0.17420885
0.93344849,0.17495042
0.91768277,0.17555368
0.90504199,0.17592506
1.0065148,0.17576727
1.2116328,0.1757393
1.3078086,0.17408539
1.4114146,0.16977482
1.6749672,0.1531312
1.8780241,0.14163552
2.1379738,0.12819979
2.38884,0.11692999
2.9007664,0.098792329
3.4729648,0.083742097
3.4725487,0.083950281
3.2182987,0.090005808
3.0557101,0.094373479
2.7271922,0.10456915
2.3689981,0.11796637
2.1585586,0.1272366
1.971199,0.13632807
2.0647132,0.13105758
1.9133568,0.13789067
1.272458,0.16721603
1.203884,0.16630812
1.1735244,0.16577922
1.174582,0.16593058
1.1309667,0.16567329
1.0795511,0.16568467
1.0524464,0.16597214
1.0149891,0.16537231
1.0211982,0.16506788
1.0670059,0.16627859
1.1534501,0.16920045
1.1746843,0.16772543
1.371639,0.17200883
1.6373947,0.15885037
1.7549119,0.15207189
1.7454512,0.15259261
1.7263362,0.15343431
1.3344687,0.16745654
1.2575138,0.16538309
1.146858,0.16383651
1.0709015,0.16332531
1.0261862,0.16266575
0.94416118,0.160887
0.86166471,0.15865283
0.80088705,0.15641038
0.73129719,0.15453736
0.64725608,0.152876
0.55818635,0.15465924
0.51324803,0.15473424
0.53634197,0.15253295
0.5976128,0.1535152
0.63313341,0.15319349
0.63661176,0.1533208
0.65325421,0.15449634
0.63920081,0.15599832
0.66517639,0.15768076
0.71563303,0.15900397
0.73675555,0.16011426
0.7355721,0.16052519
0.73766661,0.16052979
0.74006128,0.16052857
0.69219249,0.15957792
0.63381517,0.15870713
0.59471548,0.15839149
0.61715382,0.15979868
0.70200247,0.16295274
0.73022705,0.16361731
0.7733348,0.16401505
0.85833031,0.16532193
0.9323101,0.16649026
1.0747781,0.17626458
1.3005122,0.18097176
1.4706819,0.17062512
1.581834,0.16423176
1.5504286,0.16615784
1.4912124,0.16992599
1.5226361,0.16803385
1.4723854,0.17138113
1.4102334,0.17433678
1.3812404,0.17523065
1.1545376,0.16789106
1.1329513,0.1668146
1.1176026,0.16635047
1.1142222,0.166354
1.1014243,0.16630694
1.0707077,0.1657313
1.0205078,0.16464396
1.0171351,0.16482466
1.0010992,0.16517729
0.96949559,0.16554934
0.94407839,0.16637558
1.0558438,0.17698608
1.1772473,0.18340804
1.2024145,0.18416549
1.2493751,0.18418556
1.1033207,0.16778344
1.1196737,0.16737743
1.1328248,0.16738692
1.1440508,0.16740733
1.1500858,0.16740628
1.1507398,0.16682823
1.1555748,0.16699971
1.1286271,0.16730972
1.09242,0.16664372
1.056458,0.16566931
0.97286004,0.16449219
0.82771099,0.16133782
0.76852399,0.15949029
0.77108151,0.16020004
0.77355725,0.16118242
0.77244925,0.161045
0.76470906,0.16063285
0.778916,0.1612303
0.75991964,0.1614345
0.69349599,0.1604989
0.67242593,0.16003226
0.70296365,0.16028491
0.75700361,0.16113943
0.82226342,0.16181879
0.88240451,0.16205446
0.93383521,0.16222173
0.99118268,0.16349366
1.0418926,0.16497025
1.0636559,0.16483189
1.1025838,0.1645049
1.1629301,0.16629584
1.2930958,0.17142332
1.4536889,0.17005193
1.5749977,0.16207692
1.2539576,0.16801395
1.29661,0.16644672
1.552117,0.16165295
1.2480536,0.16799875
1.2017169,0.16687772
1.1178864,0.16574518
1.0786233,0.16531289
0.97425705,0.16437402
0.9434222,0.16391672
0.94869149,0.16453969
0.95168924,0.16497605
1.0495815,0.16585742
1.1576875,0.16971822
1.3118315,0.18105935
1.4137036,0.17564975
1.5222678,0.16791506
1.6258283,0.16167876
1.6783901,0.15843289
1.6383127,0.16037415
1.6291915,0.16100945
1.5841619,0.16400348
1.6082215,0.16127534
1.6965699,0.15510148
1.5870247,0.16118333
1.0221336,0.16741395
1.0378703,0.16663608
0.98038238,0.16550337
0.9692564,0.16457224
0.99290222,0.16424507
0.98544395,0.16418941
0.96473062,0.16411009
0.95759946,0.1640998
0.98117214,0.16475657
0.98005646,0.1656241
1.0259296,0.16670901
1.0592986,0.16718821
1.2637006,0.17753766
1.5849133,0.16271216
1.9616508,0.13899197
2.3680508,0.11893468
2.7396388,0.10445617
2.6172895,0.10899074
2.3675101,0.11910759
2.3930671,0.11788744
2.4142375,0.11677853
2.3668659,0.11834829
2.2853093,0.12143026
1.3194823,0.16739839
1.0665054,0.16495404
1.0017767,0.16305675
0.91118205,0.15974753
0.83349997,0.15713851
0.80908144,0.15607655
0.78866005,0.15615338
0.78251725,0.15599477
0.72902691,0.15464768
0.67380065,0.15448415
0.63028377,0.15519451
0.65468121,0.15713379
0.71753162,0.15900382
0.79041892,0.16153271
0.9144848,0.1643928
1.1361967,0.17466372
1.4094458,0.17385697
1.6696253,0.15751436
2.046731,0.13448073
2.3892062,0.11790168
2.6696527,0.10672248
2.7753012,0.10289903
2.8021719,0.10163337
2.7556291,0.1030425
2.2724631,0.12082742
1.5867159,0.15536784
1.2688425,0.17182495
1.1291707,0.17607453
0.99342453,0.16694574
0.97561133,0.16662784
0.96890026,0.16705035
0.99069667,0.16656739
0.99068868,0.16669956
1.090266,0.17306142
1.2074649,0.17848837
1.3511946,0.17596719
1.5192505,0.1651094
1.6751463,0.15552574
1.8436346,0.14549628
1.996385,0.13714568
2.1240423,0.130466
2.2613842,0.12403849
2.3350339,0.12098935
2.3851116,0.11848522
2.293947,0.12239772
2.0416937,0.13528468
1.787083,0.14889807
1.6558858,0.15636447
1.1959015,0.16656365
0.80395788,0.15960442
0.51789755,0.15166956
0.59617925,0.16178837
0.75656533,0.1649975
0.92655808,0.17129317
1.2053123,0.18535873
1.6192672,0.15906027
1.976333,0.13748387
2.3305314,0.11993445
2.5658705,0.11077585
2.7040854,0.10567383
3.00701,0.095740855
3.1581595,0.091384612
3.1144106,0.09235204
3.1296554,0.091873281
3.1204431,0.092119507
2.9667063,0.096641913
2.8505821,0.10006291
3.2443464,0.088716269
3.4008276,0.085023798
3.2913494,0.087688319
3.1737218,0.090638392
3.4137206,0.084779717
3.8080478,0.076315932
3.68331,0.078983374
3.6855345,0.078863777
3.8877091,0.075056255
3.7409191,0.077838413
3.7426736,0.077958107
4.099987,0.071545243
4.2793279,0.068648763
4.413126,0.066734321
4.7513027,0.062079489
5.1803346,0.057201132
5.4707303,0.054147888
5.656281,0.052403774
5.7645078,0.051462781
5.7841964,0.051270887
6.1133986,0.048554208
5.890481,0.050371941
5.2784119,0.056019545
5.5362339,0.0535102
5.5585604,0.053287238
5.4157586,0.054593217
5.1335182,0.057510387
4.6995893,0.062690467
4.4710932,0.065741859
4.3322768,0.067700408
4.0397992,0.072562523
3.6174483,0.080463625
3.4434392,0.084226318
3.6804779,0.079051048
3.854965,0.075816341
4.1886353,0.070058279
4.4256172,0.066395313
4.6573906,0.063323565
4.7365403,0.062253971
4.4247508,0.066643625
4.5238261,0.065153897
4.6831541,0.06296058
4.6750693,0.063064151
4.768012,0.061851058
4.8655491,0.060604766
4.59795,0.064078271
4.237493,0.069160938
3.9542942,0.073748246
4.0340414,0.072377563
3.8796473,0.075008847
3.7938809,0.076708071
4.2064438,0.069582626
4.3507738,0.067399099
4.2737966,0.068557613
4.3075299,0.068295285
4.2147951,0.069640033
4.4358029,0.066316143
4.8233728,0.061198547
4.9804358,0.059416998
5.101572,0.05801959
5.309916,0.05584209
5.5614634,0.05343248
5.7328038,0.051805772
5.6957397,0.052237723
5.400795,0.054910023
